CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
507159617,12/23/2015,19:00:00,12/24/2015,12:00:00,12/31/2015,341,PETIT LARCENY,321,LARCENY PETIT FROM AUTO,ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,953165,144049,40.56201074,-74.11187649,(40.562010744 / -74.111876492)
175027517,12/27/2015,1:50:00,12/27/2015,2:00:00,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,955370,144255,40.56258363,-74.10394158,(40.562583629 / -74.103941575)
286338130,12/27/2015,15:00:00,12/27/2015,19:00:00,12/27/2015,107,BURGLARY,221,BURGLARY RESIDENCE DAY,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE - APT. HOUSE,,,952119,144277,40.56263283,-74.11564213,(40.56263283 / -74.115642131)
401106175,12/24/2015,22:30:00,12/24/2015,22:40:00,12/24/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,945006,144559,40.56337824,-74.14124369,(40.563378237 / -74.141243685)
239803590,12/24/2015,13:30:00,12/24/2015,13:45:00,12/24/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,RESIDENCE-HOUSE,,,951154,145350,40.56557446,-74.11912045,(40.565574457 / -74.11912045)
378072535,12/27/2015,22:15:00,12/27/2015,22:28:00,12/27/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,945316,145456,40.56584169,-74.14013314,(40.565841693 / -74.140133137)
483661316,12/26/2015,10:30:00,12/26/2015,10:45:00,12/26/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,CHAIN STORE,,,952821,145880,40.56703527,-74.11312306,(40.567035268 / -74.11312306)
377105702,12/23/2015,22:45:00,,,12/23/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,DEPARTMENT STORE,,,952821,145880,40.56703527,-74.11312306,(40.567035268 / -74.11312306)
595569755,12/26/2015,13:00:00,,,12/27/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,,OPEN AREAS (OPEN LOTS),,,1022005,146737,40.56936289,-73.86410605,(40.569362893 / -73.864106049)
648393383,12/31/2015,9:00:00,12/31/2015,13:00:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,PARKING LOT/GARAGE (PUBLIC),,,953533,146811,40.56959318,-74.11056461,(40.569593176 / -74.110564608)
283112496,12/29/2015,14:20:00,12/29/2015,14:30:00,12/29/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,CHAIN STORE,,,953533,146811,40.56959318,-74.11056461,(40.569593176 / -74.110564608)
495937837,12/28/2015,5:18:00,12/28/2015,5:28:00,12/28/2015,107,BURGLARY,213,BURGLARY COMMERCIAL NIGHT,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,TELECOMM. STORE,,,953533,146811,40.56959318,-74.11056461,(40.569593176 / -74.110564608)
363090612,12/27/2015,17:50:00,12/27/2015,17:55:00,12/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,CRIMINAL MISCHIEF UNCLASSIFIED 4,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,TELECOMM. STORE,,,953533,146811,40.56959318,-74.11056461,(40.569593176 / -74.110564608)
811535963,12/30/2015,22:25:00,,,12/30/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,,STREET,,,953756,147132,40.57047503,-74.10976339,(40.570475028 / -74.109763388)
419345768,12/29/2015,19:03:00,12/29/2015,19:30:00,12/29/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,FOOD SUPERMARKET,,,954085,147529,40.57156584,-74.10858094,(40.57156584 / -74.108580938)
389703959,12/15/2015,20:10:00,,,12/15/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,948556,147595,40.57172646,-74.128483,(40.571726462 / -74.128483002)
992242250,12/23/2015,12:20:00,12/23/2015,12:39:00,12/23/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,BOOK/CARD,,,952928,147715,40.57207236,-74.11274644,(40.572072361 / -74.112746439)
662838044,10/29/2012,19:00:00,,,12/29/2015,341,PETIT LARCENY,349,LARCENY PETIT OF LICENSE PLATE,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,FRONT OF,RESIDENCE-HOUSE,,,1022388,147801,40.57228172,-73.86272148,(40.572281724 / -73.862721479)
386273922,12/23/2015,13:55:00,,,12/23/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,953453,147817,40.57235417,-74.11085714,(40.57235417 / -74.110857143)
365491860,12/29/2015,14:40:00,,,12/29/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,PARKING LOT/GARAGE (PUBLIC),,,937064,147884,40.57246599,-74.16985071,(40.572465993 / -74.169850708)
436865346,12/23/2015,3:00:00,12/24/2015,10:05:00,12/28/2015,109,GRAND LARCENY,418,LARCENY GRAND BY ACQUIRING LOST CREDIT CARD,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,984485,147967,40.57281938,-73.99915554,(40.57281938 / -73.999155536)
523935175,12/30/2015,15:00:00,12/30/2015,15:01:00,12/30/2015,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,REAR OF,RESIDENCE - PUBLIC HOUSING,,CONEY ISLAND,985519,147974,40.57283851,-73.99543356,(40.572838506 / -73.995433562)
391445745,12/28/2015,12:45:00,12/28/2015,12:50:00,12/28/2015,113,FORGERY,729,FORGERY ETC. UNCLASSIFIED-FELO,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,FRONT OF,RESIDENCE - PUBLIC HOUSING,,O'DWYER GARDENS,984325,147989,40.57287977,-73.99973147,(40.572879769 / -73.99973147)
313215458,12/27/2015,19:00:00,12/27/2015,19:05:00,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,113,MENACING UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,986111,148074,40.57311288,-73.99330258,(40.573112883 / -73.99330258)
406033291,12/27/2015,8:00:00,12/27/2015,20:00:00,12/27/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,986111,148074,40.57311288,-73.99330258,(40.573112883 / -73.99330258)
327846491,12/25/2015,3:40:00,,,12/25/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,960133,148282,40.57365119,-74.08681375,(40.573651192 / -74.086813747)
846475712,12/23/2015,3:09:00,12/23/2015,3:15:00,12/29/2015,340,FRAUDS,707,IMPERSONATION 2  PUBLIC SERVAN,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,984421,148363,40.57390632,-73.9993859,(40.573906324 / -73.999385899)
139528012,12/26/2015,0:40:00,12/26/2015,0:50:00,12/26/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,984421,148363,40.57390632,-73.9993859,(40.573906324 / -73.999385899)
329231162,12/28/2015,20:00:00,12/29/2015,5:00:00,12/29/2015,341,PETIT LARCENY,321,LARCENY PETIT FROM AUTO,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,RESIDENCE-HOUSE,,,954801,148466,40.57414013,-74.10600777,(40.574140128 / -74.106007765)
229764161,12/23/2015,22:00:00,,,12/23/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,RESIDENCE-HOUSE,,,954801,148466,40.57414013,-74.10600777,(40.574140128 / -74.106007765)
873004714,12/26/2015,10:00:00,12/26/2015,10:15:00,12/26/2015,341,PETIT LARCENY,339,LARCENY PETIT FROM OPEN AREAS ,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,FRONT OF,STREET,,,985600,148459,40.57416973,-73.9951419,(40.574169725 / -73.995141899)
208066071,12/23/2015,10:15:00,12/23/2015,10:25:00,12/23/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,RESIDENCE-HOUSE,,,957394,148508,40.57426364,-74.09667403,(40.574263643 / -74.096674028)
849919374,12/30/2015,13:30:00,12/30/2015,15:40:00,12/31/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,985897,148507,40.57430143,-73.99407279,(40.574301425 / -73.994072789)
650368487,12/29/2015,23:15:00,,,12/30/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,985897,148507,40.57430143,-73.99407279,(40.574301425 / -73.994072789)
286373060,12/29/2015,14:40:00,12/29/2015,14:42:00,12/29/2015,352,CRIMINAL TRESPASS,205,TRESPASS 2  CRIMINAL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,986481,148626,40.57462793,-73.99197054,(40.574627929 / -73.991970544)
593651110,12/26/2015,23:20:00,12/26/2015,23:31:00,12/27/2015,117,DANGEROUS DRUGS,503,CONTROLLED SUBSTANCE INTENT TO,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,FRONT OF,RESIDENCE - APT. HOUSE,,,986771,148698,40.57482548,-73.99092661,(40.574825477 / -73.99092661)
966771228,12/26/2015,12:00:00,12/27/2015,9:30:00,12/27/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,986771,148698,40.57482548,-73.99092661,(40.574825477 / -73.99092661)
185662463,12/31/2015,4:20:00,12/31/2015,4:30:00,12/31/2015,107,BURGLARY,213,BURGLARY COMMERCIAL NIGHT,ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,REAR OF,BANK,,,937098,148760,40.57487062,-74.16973443,(40.574870619 / -74.169734432)
999982283,12/29/2015,19:45:00,12/29/2015,19:50:00,12/30/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,BAR/NIGHT CLUB,,,937098,148760,40.57487062,-74.16973443,(40.574870619 / -74.169734432)
286528916,12/24/2015,20:20:00,12/24/2015,20:30:00,12/24/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,984357,148759,40.57499327,-73.99961627,(40.574993268 / -73.99961627)
165505559,12/29/2015,12:50:00,12/29/2015,13:09:00,12/29/2015,117,DANGEROUS DRUGS,531,DRUG PARAPHERNALIA    POSSESSE,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,987061,148773,40.57503125,-73.98988267,(40.575031251 / -73.989882667)
378417440,12/28/2015,11:10:00,12/28/2015,11:20:00,12/28/2015,113,FORGERY,729,FORGERY ETC. UNCLASSIFIED-FELO,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,REAR OF,RESIDENCE - PUBLIC HOUSING,,,987061,148773,40.57503125,-73.98988267,(40.575031251 / -73.989882667)
675950816,12/13/2015,15:00:00,12/26/2015,11:00:00,12/26/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,991176,148785,40.57506193,-73.97506987,(40.575061929 / -73.975069869)
658771890,12/31/2015,0:40:00,12/31/2015,0:58:00,12/31/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,REAR OF,OTHER,,,995062,148927,40.5754478,-73.96108118,(40.575447804 / -73.961081182)
680294982,12/25/2015,13:40:00,12/25/2015,13:45:00,12/25/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,985533,148929,40.57545979,-73.99538299,(40.575459793 / -73.995382987)
202658889,12/27/2015,14:30:00,12/27/2015,14:35:00,12/27/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,GROCERY/BODEGA,,,985681,148951,40.57552016,-73.99485022,(40.575520156 / -73.994850222)
630882459,12/28/2015,17:00:00,12/28/2015,17:05:00,12/28/2015,105,ROBBERY,386,ROBBERY PERSONAL ELECTRONIC DEVICE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,989140,148952,40.57552167,-73.98239875,(40.575521668 / -73.982398751)
728020627,12/29/2015,22:00:00,,,12/29/2015,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE  POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,TRANSIT FACILITY (OTHER),,,989550,148968,40.57556535,-73.98092285,(40.575565349 / -73.980922849)
378438217,12/28/2015,2:48:00,12/28/2015,3:00:00,12/29/2015,107,BURGLARY,223,BURGLARY RESIDENCE NIGHT,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,994397,149012,40.5756819,-73.96347487,(40.575681898 / -73.963474873)
693196130,12/29/2015,11:55:00,12/29/2015,19:15:00,12/29/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE - APT. HOUSE,,,1028326,149076,40.57575381,-73.84133903,(40.575753813 / -73.841339032)
925180620,12/27/2015,15:00:00,,,12/27/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,STORE UNCLASSIFIED,,,937077,149100,40.57580374,-74.1698124,(40.575803739 / -74.169812399)
308285635,12/23/2015,19:42:00,12/23/2015,22:09:00,12/23/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,COMMERCIAL BUILDING,,,937077,149100,40.57580374,-74.1698124,(40.575803739 / -74.169812399)
306214686,12/23/2015,20:30:00,12/23/2015,20:45:00,12/23/2015,109,GRAND LARCENY,412,LARCENY GRAND FROM RESIDENCE  UNATTENDED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE-HOUSE,,,981730,149074,40.57585752,-74.00907281,(40.575857524 / -74.009072807)
587375625,12/31/2015,10:00:00,12/31/2015,13:00:00,12/31/2015,107,BURGLARY,231,BURGLARY TRUCK DAY,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,959241,149148,40.57602572,-74.09002782,(40.57602572 / -74.090027819)
146213498,12/27/2015,12:00:00,,,12/29/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,984299,149171,40.57612413,-73.99982505,(40.576124128 / -73.99982505)
912336158,12/25/2015,23:35:00,12/26/2015,0:20:00,12/26/2015,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,984299,149171,40.57612413,-73.99982505,(40.576124128 / -73.99982505)
578366286,12/23/2015,10:13:00,12/23/2015,10:25:00,12/23/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,984299,149171,40.57612413,-73.99982505,(40.576124128 / -73.99982505)
665136822,12/24/2015,9:30:00,,,12/29/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,FRONT OF,OTHER,,,984593,149209,40.57622842,-73.99876672,(40.576228423 / -73.998766718)
878934693,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,CHECK CASHING BUSINESS,,,989422,149229,40.57628182,-73.98138341,(40.576281819 / -73.981383414)
711825870,11/28/2015,14:00:00,,,12/28/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,992991,149236,40.57629823,-73.96853582,(40.576298232 / -73.968535819)
692555504,12/31/2015,0:50:00,12/31/2015,0:55:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,,OTHER,CONEY ISLAND BEACH & BOARDWALK,,990784,149362,40.57664598,-73.9764804,(40.576645978 / -73.976480396)
404243815,12/31/2015,0:10:00,,,12/31/2015,105,ROBBERY,397,ROBBERY OPEN AREA UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,990784,149362,40.57664598,-73.9764804,(40.576645978 / -73.976480396)
905943543,12/26/2015,15:40:00,,,12/26/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,990784,149362,40.57664598,-73.9764804,(40.576645978 / -73.976480396)
863950288,12/30/2015,21:30:00,12/30/2015,21:50:00,12/30/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,985770,149382,40.57670315,-73.99452975,(40.576703151 / -73.99452975)
747843897,9/16/2015,20:00:00,9/16/2015,22:00:00,12/28/2015,110,GRAND LARCENY OF MOTOR VEHICLE,451,LARCENY GRAND OF MOTORCYCLE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,FRONT OF,STREET,,,985770,149382,40.57670315,-73.99452975,(40.576703151 / -73.99452975)
723861859,12/21/2015,19:48:00,,,12/21/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,988775,149400,40.57675153,-73.98371235,(40.576751534 / -73.983712353)
471126273,12/23/2015,8:00:00,,,12/31/2015,112,THEFT-FRAUD,739,FRAUD UNCLASSIFIED-FELONY,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,945594,149490,40.57691544,-74.13915562,(40.576915439 / -74.139155624)
808068996,12/31/2015,13:15:00,12/31/2015,13:20:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,FAST FOOD,,,989221,149465,40.57692971,-73.9821068,(40.576929707 / -73.982106796)
543844004,12/25/2015,13:20:00,12/25/2015,13:30:00,12/25/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESTAURANT/DINER,,,989221,149465,40.57692971,-73.9821068,(40.576929707 / -73.982106796)
577567107,12/30/2015,17:00:00,12/30/2015,17:10:00,12/30/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,STORE UNCLASSIFIED,,,994072,149467,40.57693115,-73.96464413,(40.57693115 / -73.964644128)
899529651,12/29/2015,3:20:00,12/29/2015,3:25:00,12/29/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,GROCERY/BODEGA,,,983502,149474,40.57695577,-74.0026941,(40.576955772 / -74.002694096)
470560074,12/30/2015,15:41:00,12/30/2015,15:45:00,12/30/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,CHAIN STORE,,,937099,149526,40.57697314,-74.16973618,(40.57697314 / -74.169736175)
490234496,12/26/2015,13:14:00,12/26/2015,13:35:00,12/26/2015,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,60,,TRANSIT - NYC SUBWAY,,,989383,149489,40.57699549,-73.98152361,(40.57699549 / -73.981523609)
847861683,12/29/2015,22:45:00,12/30/2015,20:00:00,12/30/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,LARCENY GRAND OF AUTO,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,983650,149495,40.57701342,-74.00216133,(40.577013424 / -74.002161326)
974308464,12/30/2015,11:00:00,,,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,FRONT OF,RESIDENCE-HOUSE,,,1028259,149536,40.57701675,-73.84157722,(40.577016753 / -73.841577221)
470316260,12/22/2015,22:00:00,12/22/2015,22:45:00,12/23/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,983797,149516,40.57707107,-74.00163216,(40.577071073 / -74.001632155)
529287530,12/31/2015,14:05:00,,,12/31/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,958214,149571,40.57718382,-74.0937264,(40.577183815 / -74.0937264)
520986476,12/30/2015,7:30:00,12/30/2015,18:00:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,CRIMINAL MISCHIEF UNCLASSIFIED 4,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,984092,149560,40.57719186,-74.00057021,(40.577191856 / -74.00057021)
930911294,12/28/2015,19:30:00,12/28/2015,19:40:00,12/28/2015,105,ROBBERY,394,ROBBERY LICENSED FOR HIRE VEHICLE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,REAR OF,STREET,,,984092,149560,40.57719186,-74.00057021,(40.577191856 / -74.00057021)
445737449,8/20/2015,13:00:00,12/22/2015,13:00:00,12/24/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,984092,149560,40.57719186,-74.00057021,(40.577191856 / -74.00057021)
602005296,12/28/2015,16:15:00,,,12/28/2015,235,DANGEROUS DRUGS,508,DRUG PARAPHERNALIA    POSSESSE,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,REAR OF,RESIDENCE - PUBLIC HOUSING,,,986948,149566,40.57720792,-73.99028912,(40.577207916 / -73.990289118)
960713363,12/23/2015,12:25:00,12/23/2015,12:30:00,12/23/2015,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,986948,149566,40.57720792,-73.99028912,(40.577207916 / -73.990289118)
